RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer,Offense_cat
23346,Traffic - Disabled Vehicle,202100002292,1600.0,KEITH VALLEY RD,CPD,2021/01/23 13:23:07+00,823,"Samar, Jack",Motor Vehicle/Traffic
23347,Suspicious Activity,202100002291,700.0,PRESTON AVE,CPD,2021/01/23 11:38:34+00,638,"Vlasis, Christopher",Other
23348,Attemped Suicide,202100002285,300.0,"15TH ST NW, 4015",CPD,2021/01/23 08:26:57+00,326,"Patel, Akash",Mental Health/Welfare
23349,Assist Citizen - Mental/TDO/ECO,202100002276,100.0,"CHANCELLOR ST, 5",CPD,2021/01/23 06:20:00+00,120,"Patel, Akash",Mental Health/Welfare
23350,Assault Aggravated,202100002241,1300.0,"CARLTON AVE, 103",CPD,2021/01/22 22:26:53+00,1726,"Gower, Charles",Assault & Violent Crime
23351,Larceny - All Other,202100002219,100.0,E JEFFERSON ST,CPD,2021/01/22 16:41:19+00,1141,"Alfonso, Sean",Theft & Larceny
23352,Suspicious Activity,202100002202,500.0,BAINBRIDGE ST,CPD,2021/01/22 14:14:37+00,914,"Lowe, Courteny",Other
23353,Burglary,202100002188,100.0,MADISON LN,CPD,2021/01/22 06:53:13+00,153,"Patel, Akash",Theft & Larceny
23354,Disorderly Conduct,202100002158,1400.0,"MONTICELLO RD, 31",CPD,2021/01/22 02:59:22+00,2159,"Gower, Charles",Public Order/Disorderly
23355,Assist Citizen - Mental/TDO/ECO,202100002159,300.0,14TH ST NW,CPD,2021/01/22 02:17:29+00,2117,"Eckenroth, Rachel",Mental Health/Welfare
23356,Assist Agency - Other,202100002123,800.0,MERIDIAN ST,CPD,2021/01/21 19:48:58+00,1448,"Lowe, Courteny",Other
23357,Suspicious Activity,202100002117,600.0,E MARKET ST,CPD,2021/01/21 18:19:50+00,1319,"Alfonso, Sean",Other
23358,Hit and Run,202100002114,700.0,AVON ST,CPD,2021/01/21 17:40:31+00,1240,"Alfonso, Sean",Motor Vehicle/Traffic
23359,Misc - Criminal Call,202100002113,1000.0,5TH ST SW,CPD,2021/01/21 17:18:08+00,1218,"Nash, Darius",Other
23360,Larceny - From Motor Vehicle,202100002108,700.0,MADISON AVE,CPD,2021/01/21 17:01:25+00,1201,"Oberholzer, Robbie",Theft & Larceny
23361,Larceny - Of Veh Parts/Access,202100002095,1700.0,CHERRY AVE,CPD,2021/01/21 14:08:14+00,908,"Nash, Darius",Theft & Larceny
23362,Lost/FoundProperty,202100002092,800.0,MCINTIRE RD,CPD,2021/01/21 13:35:49+00,835,"Alfonso, Sean",Other
23363,Larceny - Of Veh Parts/Access,202100002091,1800.0,EMMET ST N,CPD,2021/01/21 13:19:34+00,819,"Keplinger, Christopher",Theft & Larceny
23364,Fraud-false pretense,202100002055,1200.0,HAZEL ST,CPD,2021/01/21 01:51:09+00,2051,"Eckenroth, Rachel",Fraud & Financial
23365,Larceny - From Motor Vehicle,202100002052,1100.0,5TH ST SW,CPD,2021/01/21 01:39:32+00,2039,"Stein, Nathan",Theft & Larceny
23366,Larceny - Of Veh Parts/Access,202100002042,2100.0,ARLINGTON BLVD,CPD,2021/01/20 23:42:39+00,1842,"Green, Bryan",Theft & Larceny
23367,Vandalism,202100002016,100.0,"LONGWOOD DR, D",CPD,2021/01/20 20:50:08+00,1550,"Lowe, Courteny",Property Damage
23368,Suspicious Activity,202100002015,900.0,"COLEMAN ST, 301",CPD,2021/01/20 19:48:20+00,1448,"Alfonso, Sean",Other
23369,Disorderly Conduct,202100002010,200.0,RIDGE ST,CPD,2021/01/20 19:39:33+00,1439,"Alfonso, Sean",Public Order/Disorderly
23370,Fraud-wire fraud,202100002008,1000.0,"WERTLAND ST, 16",CPD,2021/01/20 19:01:04+00,1401,"McKeown, Kaitlyn",Fraud & Financial
23371,Disorderly Conduct,202100002006,1000.0,"ALTAVISTA AVE, C",CPD,2021/01/20 18:56:25+00,1356,"Tennyson, James",Public Order/Disorderly
23372,Misc - Criminal Call,202100001996,1700.0,"CHESAPEAKE ST, B",CPD,2021/01/20 15:29:57+00,1029,"Alfonso, Sean",Other
23373,Assault Simple,202100001958,900.0,LOCUST AVE,CPD,2021/01/20 05:05:13+00,5,"Whitten, Tobyn",Assault & Violent Crime
23374,Larceny - From Motor Vehicle,202100001935,1400.0,BURGESS LN,CPD,2021/01/20 01:55:46+00,2055,"Houchens, Jamell",Theft & Larceny
23375,Assault Simple,202100001916,800.0,"HARDY DR, C",CPD,2021/01/19 22:46:00+00,1746,"Arreguin, Arron",Assault & Violent Crime
23376,Larceny - From Motor Vehicle,202100001917,2100.0,"ARLINGTON BLVD, 323",CPD,2021/01/19 22:31:46+00,1731,"Houchens, Jamell",Theft & Larceny
23377,Larceny - Of Veh Parts/Access,202180000008,2200.0,ARLINGTON BLVD,CPD,2021/01/19 22:27:11+00,1727,"Moje, Ashley",Theft & Larceny
23378,Larceny - From Motor Vehicle,202100001914,1500.0,VIRGINIA AVE,CPD,2021/01/19 22:21:34+00,1721,"Houchens, Jamell",Theft & Larceny
23379,Assist Citizen - Mental/TDO/ECO,202100001909,200.0,RIDGE ST,CPD,2021/01/19 22:03:41+00,1703,"Arreguin, Arron",Mental Health/Welfare
23380,Lost/FoundProperty,202100001901,1600.0,UNIVERSITY AVE,CPD,2021/01/19 21:30:16+00,1630,"Smith, Daniel",Other
23381,Larceny - From Motor Vehicle,202100001899,700.0,"MADISON AVE, C",CPD,2021/01/19 20:59:02+00,1559,"Houchens, Jamell",Theft & Larceny
23382,Fraud-false pretense,202100001895,1300.0,LESTER DR,CPD,2021/01/19 19:55:20+00,1455,"Tennyson, James",Fraud & Financial
23383,Hit and Run,202100001889,1100.0,5TH ST SW,CPD,2021/01/19 18:34:21+00,1334,"Pendleton, Eric",Motor Vehicle/Traffic
23384,Lost/FoundProperty,202100001877,100.0,ALMERE AVE,CPD,2021/01/19 16:24:38+00,1124,"Godfrey, Gregory ",Other
23385,Assault Simple,202100001875,700.0,"PROSPECT AVE, H",CPD,2021/01/19 16:16:07+00,1116,"Nash, Darius",Assault & Violent Crime
23386,Death Investigation - DOA,202100001868,1100.0,5TH ST SW,CPD,2021/01/19 14:47:56+00,947,"Lowe, Courteny",Other
23387,Lost/FoundProperty,202100001861,200.0,RIVERSIDE AVE,CPD,2021/01/19 14:13:49+00,913,"Alfonso, Sean",Other
23388,Larceny - From Motor Vehicle,202100001862,300.0,10 1/2 ST NW,CPD,2021/01/19 14:02:49+00,902,"Lowe, Courteny",Theft & Larceny
23389,Assist Agency - Backup/Assist,202100001824,2600.0,JEFFERSON PARK CIR,CPD,2021/01/19 03:22:10+00,2222,"Wood, Joseph",Other
23390,Drug/Narcotics Violation,202100001794,200.0,E MAIN ST,CPD,2021/01/18 22:27:33+00,1727,"Middleton, Matthew",Narcotics/Drug Offenses
23391,Vandalism,202100001778,700.0,E WATER ST,CPD,2021/01/18 19:55:36+00,1455,"TRAVERS, JOSHUA",Property Damage
23392,Vandalism,202100001781,1200.0,AVON ST,CPD,2021/01/18 19:03:25+00,1403,"Houchens, Jamell",Property Damage
23393,Sex Offense - Forcible Rape,202100001770,100.0,"10 1/2 HOWARD DR, B",CPD,2021/01/18 18:02:29+00,1302,"Pendleton, Eric",Assault & Violent Crime
23394,Suspicious Activity,202100001769,900.0,HARRIS ST,CPD,2021/01/18 16:47:00+00,1147,"Turner, Devon",Other
23395,Domestic Disturbance,202100001754,200.0,HARRIS RD,CPD,2021/01/18 10:05:30+00,505,"Joiner, Chaka",Public Order/Disorderly
23396,Hit and Run,202100001711,1300.0,ROSE HILL DR,CPD,2021/01/18 04:31:34+00,2331,"Whitten, Tobyn",Motor Vehicle/Traffic
23397,Kidnap/Abduction,202100001697,1500.0,"CHERRY AVE, A",CPD,2021/01/18 02:00:22+00,2100,"Lee, Chandler",Assault & Violent Crime
23398,Assist Citizen - Mental/TDO/ECO,202100001691,600.0,PRESTON AVE,CPD,2021/01/17 23:38:38+00,1838,"Fink, James",Mental Health/Welfare
23399,Larceny - From Motor Vehicle,202100001683,1200.0,"SMITH ST, G",CPD,2021/01/17 22:29:18+00,1729,"Houchens, Jamell",Theft & Larceny
23400,Assault Simple,202100001678,800.0,RAINIER RD,CPD,2021/01/17 21:27:51+00,1627,"Lee, Chandler",Assault & Violent Crime
23401,Missing Person-adult,202100001666,100.0,ELLIOTT AVE,CPD,2021/01/17 18:21:32+00,1321,"Via, Ryan",Mental Health/Welfare
23402,Larceny - Shoplifitng,202100001664,1300.0,LONG ST,CPD,2021/01/17 17:29:35+00,1229,"Keplinger, Christopher",Theft & Larceny
23403,Assault Simple,202100001656,800.0,RIDGE ST,CPD,2021/01/17 14:25:14+00,925,"Stein, Nathan",Assault & Violent Crime
23404,Domestic Disturbance,202100001625,1500.0,"CARLTON AVE, 18",CPD,2021/01/17 06:16:47+00,116,"Smith, Daniel",Public Order/Disorderly
23405,Larceny - Shoplifitng,202100001634,2000.0,IVY RD,CPD,2021/01/17 06:04:10+00,104,"Miller, Devin",Theft & Larceny
23406,Driving Under the Influence,202100001619,,GREENBRIER DR / TARLETON DR,CPD,2021/01/17 03:54:10+00,2254,"Hall, Stephen",Narcotics/Drug Offenses
23407,Assist Citizen - Mental/TDO/ECO,202100001613,1400.0,"SHORT 18TH ST, A",CPD,2021/01/17 01:45:07+00,2045,"Lee, Chandler",Mental Health/Welfare
23408,Suspicious Activity,202100001611,100.0,HARMON ST,CPD,2021/01/17 01:41:20+00,2041,"Eckenroth, Rachel",Other
23409,Hit and Run,202100001608,1400.0,WERTLAND ST,CPD,2021/01/17 01:09:39+00,2009,"Eckenroth, Rachel",Motor Vehicle/Traffic
23410,Lost/FoundProperty,202100001598,200.0,RIDGE MCINTIRE RD,CPD,2021/01/16 23:42:13+00,1842,"Middleton, Matthew",Other
23411,Domestic Disturbance,202100001583,100.0,"HARTMANS MILL RD, 6",CPD,2021/01/16 18:04:11+00,1304,"Keplinger, Christopher",Public Order/Disorderly
23412,Hit and Run,202100001571,1600.0,EMMET ST N,CPD,2021/01/16 15:58:33+00,1058,"TRAVERS, JOSHUA",Motor Vehicle/Traffic
23413,Burglary,202100001568,400.0,MONTICELLO RD,CPD,2021/01/16 15:07:22+00,1007,"Pendleton, Eric",Theft & Larceny
23414,Family Offense - Non-Violent,202100001544,300.0,"RIVERSIDE AVE, A",CPD,2021/01/16 05:55:17+00,55,"Miller, Devin",Other
23415,Driving Under the Influence,202100001537,1200.0,"SMITH ST, H",CPD,2021/01/16 05:25:04+00,25,"Stein, Nathan",Narcotics/Drug Offenses
23416,Assault Simple,202100001536,900.0,CHARLTON AVE,CPD,2021/01/16 05:19:28+00,19,"Green, Bryan",Assault & Violent Crime
23417,Shots Fired/Illegal Hunting,202100001530,500.0,"1ST ST S, 201",CPD,2021/01/16 03:55:25+00,2255,"Gower, Charles",Weapon Offenses
23418,Assault Aggravated,202100001526,1600.0,"EMMET ST N, 421",CPD,2021/01/16 02:54:48+00,2154,"Green, Bryan",Assault & Violent Crime
23419,Hit and Run,202100001514,1000.0,CHERRY AVE,CPD,2021/01/15 23:42:39+00,1842,"Harlow, Matthew",Motor Vehicle/Traffic
23420,Suspicious Activity,202100001512,1500.0,DAIRY RD,CPD,2021/01/15 23:34:01+00,1834,"Green, Bryan",Other
23421,Suspicious Activity,202100001510,1800.0,"JEFFERSON PARK AVE, 24",CPD,2021/01/15 23:03:35+00,1803,"Green, Bryan",Other
23422,Hit and Run,202100001507,400.0,10TH ST NW,CPD,2021/01/15 22:39:35+00,1739,"Eckenroth, Rachel",Motor Vehicle/Traffic
23423,Larceny - All Other,202100001505,1000.0,ST CHARLES AVE,CPD,2021/01/15 21:51:13+00,1651,"Middleton, Matthew",Theft & Larceny
23424,Hit and Run,202100001498,600.0,DICE ST,CPD,2021/01/15 20:23:21+00,1523,"Pittman, Terry",Motor Vehicle/Traffic
23425,Hit and Run,202100001489,1100.0,EMMET ST N,CPD,2021/01/15 18:36:42+00,1336,"Keplinger, Christopher",Motor Vehicle/Traffic
23426,Unauthorized Use of Motor Veh,202100001475,100.0,CHANCELLOR ST,CPD,2021/01/15 16:16:43+00,1116,"Burnett, James",Other
23427,Assist Citizen - Mental/TDO/ECO,202100001471,500.0,PARK ST,CPD,2021/01/15 15:26:28+00,1026,"Shiflett, Tammy",Mental Health/Welfare
23428,Vandalism,202100001465,700.0,PROSPECT AVE,CPD,2021/01/15 14:02:28+00,902,"Samar, Jack",Property Damage
23429,Burglary,202100001460,1100.0,RIVER RD,CPD,2021/01/15 12:08:16+00,708,"Haug, Ian",Theft & Larceny
23430,Larceny - Shoplifitng,202100001422,1400.0,UNIVERSITY AVE,CPD,2021/01/15 02:03:18+00,2103,"Harlow, Matthew",Theft & Larceny
23431,Vandalism,202100001416,800.0,W MAIN ST,CPD,2021/01/14 23:15:47+00,1815,"Lowe, Courteny",Property Damage
23432,Burglary,202100001409,1200.0,GRADY AVE,CPD,2021/01/14 22:06:10+00,1706,"Harlow, Matthew",Theft & Larceny
23433,Missing Person-juvenile,202100001378,500.0,NASSAU ST,CPD,2021/01/14 15:26:11+00,1026,"Culbreath, Jonathan",Mental Health/Welfare
23434,Fraud-false pretense,202100001375,1000.0,"LINDEN AVE, 208",CPD,2021/01/14 15:01:13+00,1001,"Culbreath, Jonathan",Fraud & Financial
23435,Vandalism,202100001377,800.0,"HARDY DR, B",CPD,2021/01/14 14:31:41+00,931,"TRAVERS, JOSHUA",Property Damage
23436,Burglary,202100001374,2400.0,"ARLINGTON BLVD, 64",CPD,2021/01/14 13:53:17+00,853,"Keplinger, Christopher",Theft & Larceny
23437,Larceny - All Other,202100001361,1100.0,CHERRY ST,CPD,2021/01/14 06:04:55+00,104,"Blackwell, Ryan",Theft & Larceny
23438,Runaway,202100001335,800.0,"HARDY DR, A",CPD,2021/01/14 03:12:43+00,2212,"Alfonso, Sean",Mental Health/Welfare
23439,Burglary,202100001330,800.0,"HARDY DR, E",CPD,2021/01/14 02:17:10+00,2117,"Holley, Barrett",Theft & Larceny
23440,Larceny - All Other,202100001325,1000.0,RIO RD E,CPD,2021/01/14 01:29:25+00,2029,"Harlow, Matthew",Theft & Larceny
23441,Assault Aggravated,202100001324,700.0,"PROSPECT AVE, D",CPD,2021/01/14 01:26:01+00,2026,"Alfonso, Sean",Assault & Violent Crime
23442,Accident w/Injuries,202100001316,800.0,250 BYPASS,CPD,2021/01/13 23:02:09+00,1802,"Lee, Chandler",Motor Vehicle/Traffic
23443,Vandalism,202180000007,,"SAINT CLAIR AVE, A",CPD,2021/01/13 17:12:47+00,1212,"Moje, Ashley",Property Damage
23444,Disorderly Conduct,202100001256,1100.0,CHERRY ST,CPD,2021/01/13 13:06:23+00,806,"Pendleton, Eric",Public Order/Disorderly
23445,Assist Citizen - Mental/TDO/ECO,202100001255,500.0,"CLEVELAND AVE, B",CPD,2021/01/13 11:46:30+00,646,"Adams, Jonathan",Mental Health/Welfare
23446,Motor Vehicle Theft,202100001254,800.0,FENDALL TER,CPD,2021/01/13 11:24:28+00,624,"Miller, Devin",Theft & Larceny
23447,Assault Simple,202100001200,1000.0,PRESTON AVE,CPD,2021/01/13 00:06:44+00,1906,"Burchardt, Rudy",Assault & Violent Crime
23448,Larceny - All Other,202100001196,700.0,ORANGEDALE AVE,CPD,2021/01/13 00:03:56+00,1903,"Middleton, Matthew",Theft & Larceny
23449,Trespass,202100001193,700.0,"PROSPECT AVE, B",CPD,2021/01/13 00:00:49+00,1900,"Stein, Nathan",Public Order/Disorderly
23450,Weapons Violations,202100001177,1600.0,EMMET ST N,CPD,2021/01/12 20:54:03+00,1554,"Via, Ryan",Weapon Offenses
23451,Drug/Narcotics Violation,202100001176,,12TH ST NW / GRADY AVE,CPD,2021/01/12 20:38:32+00,1538,"Holley, Barrett",Narcotics/Drug Offenses
23452,Larceny - All Other,202100001171,700.0,"RIDGE ST, B",CPD,2021/01/12 18:21:46+00,1321,"Nash, Darius",Theft & Larceny
23453,Larceny - All Other,202100001162,900.0,HARRIS ST,CPD,2021/01/12 17:42:27+00,1242,"Tennyson, James",Theft & Larceny
23454,Fraud-false pretense,202100001159,100.0,"RIDGE ST, B20",CPD,2021/01/12 17:04:58+00,1204,"Wagner, Christopher ",Fraud & Financial
23455,Death Investigation - DOA,202100001152,100.0,"STRIBLING AVE, A",CPD,2021/01/12 15:08:00+00,1008,"Oberholzer, Robbie",Other
23456,Assault Aggravated,202100001092,1400.0,UNIVERSITY AVE,CPD,2021/01/12 01:35:30+00,2035,"Lee, Chandler",Assault & Violent Crime
23457,Hit and Run,202100001081,200.0,BYP @ HYDRAULIC RD,CPD,2021/01/11 23:04:34+00,1804,"Burchardt, Rudy",Motor Vehicle/Traffic
23458,Vandalism,202100001076,1700.0,UNIVERSITY AVE,CPD,2021/01/11 21:35:23+00,1635,"Lee, Chandler",Property Damage
23459,Disorderly Conduct,202100001071,700.0,MONTROSE AVE,CPD,2021/01/11 20:35:03+00,1535,"Via, Ryan",Public Order/Disorderly
23460,Suspicious Activity,202100001068,1500.0,SHORT 18TH ST,CPD,2021/01/11 20:00:14+00,1500,"Hiner, Kim",Other
23461,Fraud-credit card,202100001048,1100.0,5TH ST SW,CPD,2021/01/11 15:30:33+00,1030,"Johnston, Ernest",Fraud & Financial
23462,Misc - Criminal Call,202100001043,600.0,E MARKET ST,CPD,2021/01/11 14:14:12+00,914,"Salyer, Jill",Other
23463,Missing Person-juvenile,202100001040,1500.0,SHORT 18TH ST,CPD,2021/01/11 13:14:26+00,814,"Tennyson, James",Mental Health/Welfare
23464,Suspicious Activity,202100001008,100.0,MONTICELLO AVE,CPD,2021/01/11 04:49:14+00,2349,"Wood, Joseph",Other
23465,Lost/FoundProperty,202180000006,,SUNSET RD,CPD,2021/01/10 21:57:00+00,1657,"Moje, Ashley",Other
23466,Domestic Disturbance,202100000964,400.0,VALLEY RD,CPD,2021/01/10 21:36:09+00,1636,"Smith, Daniel",Public Order/Disorderly
23467,Death Investigation - DOA,202100000955,1400.0,WESTWOOD RD,CPD,2021/01/10 18:50:08+00,1350,"Turner, Devon",Other
23468,Assault Simple,202100000946,200.0,W MAIN ST,CPD,2021/01/10 16:12:09+00,1112,"Turner, Devon",Assault & Violent Crime
23469,Sex Offense-forcible fondling,202100000943,400.0,E MAIN ST,CPD,2021/01/10 15:00:01+00,1000,"Burnett, James",Assault & Violent Crime
23470,Hit and Run,202100000866,200.0,"CARLTON RD, 6",CPD,2021/01/10 01:27:26+00,2027,"Houchens, Jamell",Motor Vehicle/Traffic
23471,Driving Under the Influence,202100000854,,HYDRAULIC RD / HILLSDALE DR,CPD,2021/01/09 23:08:10+00,1808,"Harlow, Matthew",Narcotics/Drug Offenses
23472,Fraud-false pretense,202100000843,1600.0,EMMET ST N,CPD,2021/01/09 21:18:57+00,1618,"Turner, Devon",Fraud & Financial
23473,Fraud-wire fraud,202100000836,1300.0,E MARKET ST,CPD,2021/01/09 19:34:46+00,1434,"Samar, Jack",Fraud & Financial
23474,Domestic Disturbance,202100000813,700.0,"FRANKLIN ST, A4",CPD,2021/01/09 11:08:47+00,608,"Wood, Joseph",Public Order/Disorderly
23475,Assault Intimidation,202100000784,2100.0,"MICHIE DR, 36",CPD,2021/01/09 06:27:55+00,127,"Hall, Stephen",Assault & Violent Crime
23476,Vandalism,202100000747,200.0,W MAIN ST,CPD,2021/01/09 01:36:22+00,2036,"Houchens, Logan",Property Damage
23477,Disorderly Conduct,202100000729,700.0,HARRIS ST,CPD,2021/01/08 21:59:46+00,1659,"Pendleton, Eric",Public Order/Disorderly
23478,Sex Offense - Assault w/Object,202100000730,400.0,E MAIN ST,CPD,2021/01/08 21:53:59+00,1653,"Shiflett, Tammy",Assault & Violent Crime
23479,Hit and Run,202100000737,2100.0,BARRACKS RD,CPD,2021/01/08 21:24:37+00,1624,"Houchens, Jamell",Motor Vehicle/Traffic
23480,Animal - Bite,202100000718,100.0,KERRY LN,CPD,2021/01/08 19:18:01+00,1418,"Breeden, Casey",Other
23481,Vandalism,202100000716,1800.0,HYDRAULIC RD,CPD,2021/01/08 19:04:57+00,1404,"Godfrey, Gregory ",Property Damage
23482,Hit and Run,202100000700,500.0,E WATER ST,CPD,2021/01/08 16:32:17+00,1132,"Lucas, Todd",Motor Vehicle/Traffic
23483,Assist Agency - Backup/Assist,202100000699,1900.0,EMMET ST N,CPD,2021/01/08 16:18:39+00,1118,"Turner, Devon",Other
23484,Larceny - All Other,202100000689,1400.0,HAZEL ST,CPD,2021/01/08 15:15:23+00,1015,"Arndt, Brian",Theft & Larceny
23485,Disorderly Conduct,202100000688,600.0,E MARKET ST,CPD,2021/01/08 14:55:57+00,955,"Shiflett, Tammy",Public Order/Disorderly
23486,Vandalism,202100000664,1600.0,CEDAR HILL RD,CPD,2021/01/08 03:33:28+00,2233,"Huffman, Mark",Property Damage
23487,Assist Citizen - Mental/TDO/ECO,202100000653,200.0,RIDGE ST,CPD,2021/01/08 01:26:25+00,2026,"Holley, Barrett",Mental Health/Welfare
23488,Domestic Disturbance,202100000650,1100.0,"MILLMONT ST, 138",CPD,2021/01/08 01:12:11+00,2012,"Huffman, Mark",Public Order/Disorderly
23489,Larceny - All Other,202100000641,100.0,"WITTON CT, 109",CPD,2021/01/07 23:32:17+00,1832,"Houchens, Logan",Theft & Larceny
23490,Larceny - All Other,202100000630,1100.0,"WERTLAND ST, 405",CPD,2021/01/07 22:08:43+00,1708,"Holley, Barrett",Theft & Larceny
23491,Vandalism,202100000626,300.0,CLEVELAND AVE,CPD,2021/01/07 21:00:30+00,1600,"Stein, Nathan",Property Damage
23492,Suspicious Activity,202100000623,1600.0,RUGBY AVE,CPD,2021/01/07 20:45:54+00,1545,"Keplinger, Christopher",Other
23493,Embezzelment,202100000632,1300.0,"E MARKET ST, F",CPD,2021/01/07 20:36:33+00,1536,"Bowers, Justin",Other
23494,Larceny - Shoplifitng,202100000611,1100.0,MILLMONT ST,CPD,2021/01/07 19:22:24+00,1422,"Keplinger, Christopher",Theft & Larceny
23495,Misc - Criminal Call,202100000605,1100.0,E HIGH ST,CPD,2021/01/07 17:19:45+00,1219,"Shiflett, Tammy",Other
23496,Larceny - From Motor Vehicle,202100000583,100.0,WITTON CT,CPD,2021/01/07 12:58:04+00,758,"Godfrey, Gregory ",Theft & Larceny
23497,Larceny - Of Veh Parts/Access,202100000567,500.0,"CLEVELAND AVE, B",CPD,2021/01/07 06:44:08+00,144,"Hounsel, Eli",Theft & Larceny
23498,Domestic Disturbance,202100000548,1100.0,MERIWETHER ST,CPD,2021/01/07 03:06:18+00,2206,"Via, Ryan",Public Order/Disorderly
23499,Vandalism,202100000544,1400.0,PEN PARK RD,CPD,2021/01/07 02:12:11+00,2112,"Huber, Christopher",Property Damage
23500,Hit and Run,202100000537,700.0,MONTROSE AVE,CPD,2021/01/07 01:13:17+00,2013,"Bowers, Justin",Motor Vehicle/Traffic
23501,Assault Simple,202100000528,1400.0,VINE ST,CPD,2021/01/07 00:13:17+00,1913,"Bowers, Justin",Assault & Violent Crime
23502,Shots Fired/Illegal Hunting,202100000510,600.0,"PROSPECT AVE, B",CPD,2021/01/06 21:43:19+00,1643,"Stein, Nathan",Weapon Offenses
23503,Sex Offense - Forcible Rape,202100000501,1500.0,"CARLTON AVE, 19",CPD,2021/01/06 20:24:46+00,1524,"Newcomer, Annmarie",Assault & Violent Crime
23504,Larceny - All Other,202100000495,500.0,12TH ST NW,CPD,2021/01/06 18:11:31+00,1311,"Tennyson, James",Theft & Larceny
23505,Larceny - From Coin Oper Device,202180000005,400.0,W MAIN ST,CPD,2021/01/06 17:16:21+00,1216,"Moje, Ashley",Theft & Larceny
23506,Vandalism,202100000490,800.0,"CASTALIA ST, B",CPD,2021/01/06 17:13:34+00,1213,"Culbreath, Jonathan",Property Damage
23507,Larceny - Theft from Building,202180000004,700.0,"MADISON AVE, A",CPD,2021/01/06 16:08:09+00,1108,"Moje, Ashley",Theft & Larceny
23508,Assault Simple,202100000479,1000.0,E WATER ST,CPD,2021/01/06 14:57:39+00,957,"Shiflett, Tammy",Assault & Violent Crime
23509,Assault Simple,202100000461,200.0,RIDGE ST,CPD,2021/01/06 07:39:01+00,239,"Blackwell, Ryan",Assault & Violent Crime
23510,Larceny - From Motor Vehicle,202100000459,300.0,W MAIN ST,CPD,2021/01/06 07:03:55+00,203,"Belinski, Thomas",Theft & Larceny
23511,Suspicious Activity,202100000455,100.0,BRANDYWINE CT,CPD,2021/01/06 05:22:56+00,22,"Pleasants, Bradley",Other
23512,Shots Fired/Illegal Hunting,202100000454,700.0,PROSPECT AVE,CPD,2021/01/06 04:56:55+00,2356,"Wood, Joseph",Weapon Offenses
23513,Larceny - All Other,202100000448,800.0,"CABELL AVE, J",CPD,2021/01/06 02:54:53+00,2154,"Houchens, Jamell",Theft & Larceny
23514,Shots Fired/Illegal Hunting,202100000447,700.0,6TH ST SE,CPD,2021/01/06 02:41:27+00,2141,"Lowe, Courteny",Weapon Offenses
23515,Drunkeness DIP,202100000443,800.0,W MAIN ST,CPD,2021/01/06 02:03:59+00,2103,"Stein, Nathan",Other
23516,Driving Under the Influence,202100000434,400.0,RIDGE ST,CPD,2021/01/05 23:31:26+00,1831,"Alfonso, Sean",Narcotics/Drug Offenses
23517,Larceny - From Motor Vehicle,202100000429,300.0,MEADE AVE,CPD,2021/01/05 22:10:24+00,1710,"Lee, Chandler",Theft & Larceny
